500	2
65	0.078	0.204	1	0.804	12000.000	30.637	7200.000
66	0.108	0.142	2	0.351	12000.000	31.689	7200.000
67	0.648	0.325	1	0.874	12000.000	29.244	7200.000
68	0.154	0.801	1	0.352	12000.000	24.716	7200.000
69	0.481	0.597	1	0.047	12000.000	19.618	7200.000
70	0.410	0.059	1	0.445	12000.000	24.695	7200.000
71	0.193	0.587	2	0.006	12000.000	21.873	7200.000
72	0.986	0.614	2	0.580	12000.000	28.093	7200.000
73	0.158	0.224	2	0.493	12000.000	27.665	7200.000
74	0.786	0.635	1	0.015	12000.000	26.297	7200.000
75	0.723	0.335	2	0.437	12000.000	22.163	7200.000
76	0.570	0.672	2	0.017	12000.000	27.808	7200.000
77	0.531	0.533	1	0.157	12000.000	28.733	7200.000
78	0.848	0.867	2	0.847	12000.000	26.845	7200.000
79	0.410	0.304	1	0.170	12000.000	30.959	7200.000
80	0.004	0.886	1	0.163	12000.000	22.419	7200.000
81	0.346	0.883	1	0.164	12000.000	29.560	7200.000
82	0.171	0.877	1	0.190	12000.000	29.970	7200.000
83	0.342	0.630	1	0.821	12000.000	27.270	7200.000
84	0.593	0.691	1	0.114	12000.000	25.911	7200.000
85	0.933	0.484	1	0.865	12000.000	18.189	7200.000
86	0.841	0.894	1	0.168	12000.000	27.115	7200.000
87	0.368	0.266	1	0.245	12000.000	30.936	7200.000
88	0.992	0.350	1	0.147	12000.000	26.453	7200.000
89	0.691	0.519	1	0.201	12000.000	26.691	7200.000
90	0.983	0.989	2	0.756	12000.000	26.894	7200.000
91	0.026	0.687	1	0.501	12000.000	24.244	7200.000
92	0.214	0.175	1	0.319	12000.000	31.383	7200.000
93	0.625	0.003	1	0.659	12000.000	26.311	7200.000
94	0.051	0.317	1	0.973	12000.000	23.527	7200.000
95	0.774	0.049	1	0.678	12000.000	20.151	7200.000
96	0.441	0.759	1	0.630	12000.000	24.963	7200.000
97	0.906	0.949	2	0.832	12000.000	27.577	7200.000
98	0.284	0.023	1	0.609	12000.000	24.288	7200.000
99	0.421	0.550	1	0.425	12000.000	24.010	7200.000
100	0.832	0.518	2	0.444	12000.000	18.696	7200.000
101	0.175	0.392	1	0.209	12000.000	26.890	7200.000
102	0.928	0.344	1	0.531	12000.000	28.595	7200.000
103	0.592	0.328	1	0.051	12000.000	31.472	7200.000
104	0.682	0.626	1	0.382	12000.000	31.872	7200.000
105	0.325	0.295	1	0.044	12000.000	21.258	7200.000
106	0.303	0.880	1	0.688	12000.000	31.606	7200.000
107	0.819	0.358	1	0.074	12000.000	28.411	7200.000
108	0.128	0.102	1	0.105	12000.000	30.040	7200.000
109	0.995	0.877	1	0.388	12000.000	26.532	7200.000
110	0.560	0.033	1	0.014	12000.000	27.213	7200.000
111	0.881	0.962	1	0.997	12000.000	29.125	7200.000
112	0.927	0.706	1	0.420	12000.000	30.757	7200.000
113	0.403	0.645	1	0.575	12000.000	19.504	7200.000
114	0.260	0.548	1	0.142	12000.000	22.472	7200.000
115	0.172	0.252	1	0.072	12000.000	21.697	7200.000
116	0.122	0.770	1	0.382	12000.000	27.336	7200.000
117	0.432	0.439	1	0.483	12000.000	20.197	7200.000
118	0.936	0.843	1	0.808	12000.000	19.780	7200.000
119	0.370	0.608	1	0.546	12000.000	29.293	7200.000
120	0.588	0.773	1	0.611	12000.000	27.979	7200.000
121	0.825	0.039	2	0.357	12000.000	30.836	7200.000
122	0.506	0.889	2	0.870	12000.000	19.957	7200.000
123	0.988	0.381	1	0.339	12000.000	22.381	7200.000
124	0.800	0.951	1	0.915	12000.000	30.050	7200.000
125	0.068	0.947	1	0.786	12000.000	29.852	7200.000
126	0.932	0.836	2	0.537	12000.000	18.417	7200.000
127	0.783	0.939	2	0.961	12000.000	30.073	7200.000
128	0.749	0.795	1	0.540	12000.000	19.124	7200.000
129	0.183	0.853	1	0.333	12000.000	26.601	7200.000
130	0.063	0.047	1	0.987	12000.000	30.767	7200.000
131	0.650	0.726	1	0.969	12000.000	18.630	7200.000
132	0.885	0.089	2	0.499	12000.000	27.275	7200.000
133	0.914	0.598	1	0.466	12000.000	21.247	7200.000
134	0.220	0.203	1	0.198	12000.000	28.889	7200.000
135	0.597	0.456	2	0.633	12000.000	25.844	7200.000
136	0.666	0.939	2	0.391	12000.000	25.466	7200.000
137	0.214	0.065	1	0.093	12000.000	24.066	7200.000
138	0.060	0.905	1	0.022	12000.000	31.151	7200.000
139	0.887	0.656	1	0.339	12000.000	20.547	7200.000
140	0.396	0.030	2	0.178	12000.000	21.185	7200.000
141	0.535	0.697	1	0.722	12000.000	18.193	7200.000
142	0.750	0.432	1	0.563	12000.000	18.879	7200.000
143	0.897	0.784	2	0.420	12000.000	31.743	7200.000
144	0.721	0.634	1	0.366	12000.000	23.067	7200.000
145	0.750	0.039	1	0.901	12000.000	20.889	7200.000
146	0.295	0.445	1	0.951	12000.000	27.269	7200.000
147	0.981	0.139	1	0.022	12000.000	31.417	7200.000
148	0.688	0.863	2	0.243	12000.000	21.292	7200.000
149	0.637	0.075	2	0.527	12000.000	20.691	7200.000
150	0.318	0.773	2	0.563	12000.000	32.001	7200.000
151	0.592	0.056	1	0.527	12000.000	26.291	7200.000
152	0.968	0.296	1	0.088	12000.000	19.985	7200.000
153	0.279	0.425	1	0.760	12000.000	21.022	7200.000
154	0.650	0.645	1	0.907	12000.000	22.116	7200.000
155	0.528	0.388	1	0.982	12000.000	32.153	7200.000
156	0.632	0.399	2	0.150	12000.000	27.647	7200.000
157	0.614	0.629	2	0.954	12000.000	24.604	7200.000
158	0.490	0.987	1	0.961	12000.000	18.861	7200.000
159	0.079	0.352	1	0.290	12000.000	30.243	7200.000
160	0.213	0.054	1	0.731	12000.000	28.182	7200.000
161	0.562	0.183	1	0.961	12000.000	32.357	7200.000
162	0.316	0.327	1	0.051	12000.000	25.030	7200.000
163	0.352	0.004	1	0.713	12000.000	23.695	7200.000
164	0.765	0.696	1	0.170	12000.000	21.990	7200.000
165	0.472	0.029	1	0.684	12000.000	20.911	7200.000
166	0.119	0.322	1	0.265	12000.000	22.605	7200.000
167	0.487	0.064	1	0.200	12000.000	31.054	7200.000
168	0.053	0.245	2	0.237	12000.000	26.812	7200.000
169	0.788	0.377	2	0.150	12000.000	24.626	7200.000
170	0.597	0.175	2	0.091	12000.000	29.047	7200.000
171	0.497	0.498	1	0.691	12000.000	27.162	7200.000
172	0.779	0.074	1	0.324	12000.000	28.474	7200.000
173	0.680	0.580	2	0.726	12000.000	29.569	7200.000
174	0.366	0.543	1	0.981	12000.000	18.381	7200.000
175	0.274	0.702	2	0.771	12000.000	27.469	7200.000
176	0.388	0.993	1	0.806	12000.000	23.277	7200.000
177	0.817	0.603	1	0.293	12000.000	18.995	7200.000
178	0.560	0.430	1	0.335	12000.000	29.739	7200.000
179	0.137	0.850	1	0.214	12000.000	29.399	7200.000
180	0.485	0.052	1	0.487	12000.000	23.507	7200.000
181	0.516	0.065	1	0.865	12000.000	28.023	7200.000
182	0.049	0.085	1	0.119	12000.000	30.615	7200.000
183	0.486	0.584	1	0.451	12000.000	26.818	7200.000
184	0.695	0.068	1	0.396	12000.000	22.986	7200.000
185	0.745	0.461	2	0.894	12000.000	21.346	7200.000
186	0.361	0.896	1	0.113	12000.000	18.450	7200.000
187	0.519	0.522	1	0.938	12000.000	24.697	7200.000
188	0.576	0.729	1	0.051	12000.000	19.722	7200.000
189	0.465	0.095	1	0.950	12000.000	32.099	7200.000
190	0.568	0.726	1	0.165	12000.000	24.531	7200.000
191	0.162	0.783	1	0.909	12000.000	19.453	7200.000
192	0.180	0.705	2	0.384	12000.000	31.335	7200.000
193	0.677	0.363	1	0.251	12000.000	31.064	7200.000
194	0.165	0.171	1	0.607	12000.000	27.742	7200.000
195	0.329	0.320	1	0.076	12000.000	30.988	7200.000
196	0.754	0.606	1	0.298	12000.000	30.377	7200.000
197	0.527	0.249	1	0.065	12000.000	30.348	7200.000
198	0.617	0.577	1	0.620	12000.000	24.998	7200.000
199	0.039	0.440	1	0.161	12000.000	28.077	7200.000
200	0.418	0.830	1	0.371	12000.000	27.394	7200.000
201	0.589	0.469	2	0.403	12000.000	22.154	7200.000
202	0.235	0.443	1	0.778	12000.000	30.866	7200.000
203	0.697	0.191	1	0.121	12000.000	22.591	7200.000
204	0.493	0.485	2	0.619	12000.000	29.323	7200.000
205	0.465	0.461	1	0.750	12000.000	21.148	7200.000
206	0.421	0.103	1	0.345	12000.000	25.811	7200.000
207	0.600	0.295	1	0.410	12000.000	29.769	7200.000
208	0.120	0.230	1	0.148	12000.000	25.843	7200.000
209	0.550	0.129	1	0.651	12000.000	25.611	7200.000
210	0.457	0.166	1	0.373	12000.000	29.870	7200.000
211	0.661	0.264	2	0.276	12000.000	32.321	7200.000
212	0.819	0.124	1	0.835	12000.000	27.650	7200.000
213	0.115	0.275	1	0.063	12000.000	23.806	7200.000
214	0.163	0.976	2	0.605	12000.000	26.133	7200.000
215	0.923	0.950	1	0.057	12000.000	18.639	7200.000
216	0.504	0.321	2	0.593	12000.000	28.839	7200.000
217	0.458	0.300	2	0.209	12000.000	19.481	7200.000
218	0.030	0.385	1	0.009	12000.000	31.011	7200.000
219	0.083	0.239	2	0.000	12000.000	30.688	7200.000
220	0.943	0.904	1	0.250	12000.000	26.130	7200.000
221	0.685	0.183	1	0.033	12000.000	18.362	7200.000
222	0.260	0.431	2	0.512	12000.000	18.043	7200.000
223	0.618	0.681	1	0.546	12000.000	23.415	7200.000
224	0.072	0.079	1	0.490	12000.000	32.131	7200.000
225	0.591	0.397	1	0.632	12000.000	32.278	7200.000
226	0.607	0.271	1	0.283	12000.000	28.389	7200.000
227	0.049	0.282	1	0.913	12000.000	18.241	7200.000
228	0.276	0.475	1	0.826	12000.000	19.364	7200.000
229	0.680	0.736	1	0.289	12000.000	32.191	7200.000
230	0.075	0.984	1	0.926	12000.000	30.570	7200.000
231	0.359	0.306	1	0.510	12000.000	20.594	7200.000
232	0.405	0.638	2	0.622	12000.000	25.729	7200.000
233	0.562	0.860	1	0.631	12000.000	18.213	7200.000
234	0.505	0.274	1	0.553	12000.000	28.339	7200.000
235	0.705	0.092	1	0.044	12000.000	24.570	7200.000
236	0.498	0.506	1	0.989	12000.000	19.210	7200.000
237	0.686	0.811	1	0.810	12000.000	27.058	7200.000
238	0.275	0.938	1	0.860	12000.000	28.298	7200.000
239	0.872	0.084	1	0.747	12000.000	32.161	7200.000
240	0.990	0.751	1	0.569	12000.000	28.179	7200.000
241	0.408	0.363	1	0.639	12000.000	25.315	7200.000
242	0.030	0.730	1	0.215	12000.000	30.162	7200.000
243	0.606	0.329	1	0.162	12000.000	23.278	7200.000
244	0.567	0.618	1	0.881	12000.000	19.060	7200.000
245	0.466	0.329	1	0.490	12000.000	19.170	7200.000
246	0.877	0.471	1	0.755	12000.000	23.761	7200.000
247	0.868	0.644	2	0.253	12000.000	23.245	7200.000
248	0.733	0.968	1	0.097	12000.000	29.001	7200.000
249	0.289	0.680	1	0.189	12000.000	31.485	7200.000
250	0.455	0.049	1	0.315	12000.000	32.225	7200.000
251	0.350	0.875	1	0.060	12000.000	22.068	7200.000
252	0.619	0.419	2	0.012	12000.000	28.586	7200.000
253	0.606	0.859	1	0.971	12000.000	31.192	7200.000
254	0.916	0.636	1	0.911	12000.000	21.683	7200.000
255	0.957	0.163	1	0.613	12000.000	31.646	7200.000
256	0.489	0.559	2	0.678	12000.000	25.979	7200.000
257	0.003	0.748	2	0.227	12000.000	22.220	7200.000
258	0.698	0.736	2	0.463	12000.000	21.049	7200.000
259	0.599	0.635	1	0.166	12000.000	18.647	7200.000
260	0.464	0.581	1	0.599	12000.000	28.025	7200.000
261	0.139	0.355	1	0.076	12000.000	29.852	7200.000
262	0.005	0.253	1	0.387	12000.000	19.535	7200.000
263	0.794	0.361	1	0.502	12000.000	21.213	7200.000
264	0.235	0.431	1	0.318	12000.000	28.154	7200.000
265	0.478	0.427	1	0.371	12000.000	24.523	7200.000
266	0.380	0.440	1	0.053	12000.000	26.761	7200.000
267	0.907	0.723	1	0.312	12000.000	25.852	7200.000
268	0.637	0.429	1	0.532	12000.000	26.850	7200.000
269	0.782	0.356	1	0.907	12000.000	26.652	7200.000
270	0.116	0.229	1	0.763	12000.000	19.381	7200.000
271	0.401	0.258	1	0.497	12000.000	31.348	7200.000
272	0.172	0.798	1	0.288	12000.000	20.293	7200.000
273	0.510	0.718	1	0.464	12000.000	31.245	7200.000
274	0.729	0.925	2	0.080	12000.000	30.583	7200.000
275	0.789	0.816	1	0.832	12000.000	30.618	7200.000
276	0.648	0.563	1	0.860	12000.000	29.952	7200.000
277	0.643	0.297	1	0.105	12000.000	23.063	7200.000
278	0.822	0.280	2	0.760	12000.000	21.260	7200.000
279	0.342	0.845	1	0.886	12000.000	25.622	7200.000
280	0.343	0.185	1	0.811	12000.000	29.791	7200.000
281	0.481	0.168	1	0.584	12000.000	25.042	7200.000
282	0.156	0.709	1	0.228	12000.000	18.402	7200.000
283	0.413	0.778	1	0.607	12000.000	28.177	7200.000
284	0.006	0.487	1	0.592	12000.000	21.665	7200.000
285	0.585	0.277	1	0.878	12000.000	22.092	7200.000
286	0.419	0.514	1	0.067	12000.000	19.278	7200.000
287	0.944	0.590	1	0.596	12000.000	21.431	7200.000
288	0.652	0.047	1	0.787	12000.000	26.662	7200.000
289	0.789	0.588	1	0.880	12000.000	28.463	7200.000
290	0.503	0.236	1	0.562	12000.000	23.429	7200.000
291	0.907	0.411	2	0.541	12000.000	23.526	7200.000
292	0.484	0.106	1	0.439	12000.000	22.808	7200.000
293	0.101	0.711	1	0.682	12000.000	30.202	7200.000
294	0.956	0.718	1	0.929	12000.000	31.609	7200.000
295	0.670	0.776	1	0.329	12000.000	27.969	7200.000
296	0.027	0.488	1	0.837	12000.000	31.584	7200.000
297	0.695	0.973	2	0.052	12000.000	21.095	7200.000
298	0.907	0.302	2	0.804	12000.000	31.487	7200.000
299	0.849	0.373	1	0.108	12000.000	30.324	7200.000
300	0.920	0.774	1	0.557	12000.000	19.609	7200.000
301	0.395	0.290	1	0.224	12000.000	19.282	7200.000
302	0.072	0.122	1	0.380	12000.000	32.012	7200.000
303	0.649	0.425	1	0.224	12000.000	18.642	7200.000
304	0.781	0.754	1	0.540	12000.000	24.973	7200.000
305	0.700	0.994	1	0.489	12000.000	21.067	7200.000
306	0.505	0.086	1	0.245	12000.000	29.491	7200.000
307	0.201	0.220	1	0.482	12000.000	20.284	7200.000
308	0.202	0.292	1	0.190	12000.000	25.225	7200.000
309	0.754	0.061	1	0.852	12000.000	31.674	7200.000
310	0.078	0.488	1	0.349	12000.000	21.547	7200.000
311	0.694	0.251	1	0.313	12000.000	24.135	7200.000
312	0.200	0.170	1	0.379	12000.000	28.767	7200.000
313	0.134	0.453	1	0.699	12000.000	28.070	7200.000
314	0.715	0.507	1	0.569	12000.000	19.699	7200.000
315	0.808	0.523	1	0.500	12000.000	28.936	7200.000
316	0.475	0.470	1	0.152	12000.000	21.339	7200.000
317	0.632	0.096	2	0.942	12000.000	20.541	7200.000
318	0.860	0.164	1	0.500	12000.000	25.316	7200.000
319	0.142	0.073	1	0.849	12000.000	28.472	7200.000
320	0.863	0.983	1	0.338	12000.000	24.288	7200.000
321	0.365	0.351	1	0.393	12000.000	28.433	7200.000
322	0.057	0.555	1	0.515	12000.000	23.284	7200.000
323	0.274	0.130	1	0.743	12000.000	28.001	7200.000
324	0.969	0.283	1	0.039	12000.000	27.891	7200.000
325	0.041	0.267	1	0.067	12000.000	24.002	7200.000
326	0.835	0.049	1	0.749	12000.000	27.512	7200.000
327	0.845	0.301	1	0.899	12000.000	19.261	7200.000
328	0.868	0.336	1	0.324	12000.000	24.088	7200.000
329	0.454	0.681	1	0.583	12000.000	24.990	7200.000
330	0.037	0.662	1	0.245	12000.000	26.415	7200.000
331	0.803	0.225	1	0.835	12000.000	25.066	7200.000
332	0.294	0.631	2	0.243	12000.000	21.265	7200.000
333	0.591	0.243	1	0.199	12000.000	25.187	7200.000
334	0.147	0.536	1	0.031	12000.000	28.018	7200.000
335	0.546	0.943	1	0.142	12000.000	19.705	7200.000
336	0.653	0.769	1	0.202	12000.000	23.389	7200.000
337	0.502	0.104	1	0.086	12000.000	21.480	7200.000
338	0.150	0.854	1	0.134	12000.000	18.624	7200.000
339	0.202	0.960	1	0.261	12000.000	27.884	7200.000
340	0.207	0.265	1	0.195	12000.000	25.219	7200.000
341	0.273	0.340	1	0.656	12000.000	25.793	7200.000
342	0.280	0.761	1	0.594	12000.000	23.070	7200.000
343	0.244	0.224	1	0.009	12000.000	26.285	7200.000
344	0.414	0.326	1	0.925	12000.000	32.343	7200.000
345	0.440	0.280	1	0.627	12000.000	20.501	7200.000
346	0.861	0.925	2	0.419	12000.000	18.037	7200.000
347	0.046	0.369	1	0.371	12000.000	24.317	7200.000
348	0.744	0.360	1	0.326	12000.000	21.240	7200.000
349	0.848	0.186	1	0.413	12000.000	25.462	7200.000
350	0.621	0.107	1	0.752	12000.000	19.692	7200.000
351	0.363	0.012	2	0.033	12000.000	22.747	7200.000
352	0.334	0.915	1	0.160	12000.000	30.791	7200.000
353	0.415	0.946	1	0.489	12000.000	22.586	7200.000
354	0.118	0.590	1	0.918	12000.000	22.409	7200.000
355	0.007	0.522	1	0.319	12000.000	27.782	7200.000
356	0.888	0.699	1	0.338	12000.000	30.038	7200.000
357	0.281	0.630	2	0.741	12000.000	23.639	7200.000
358	0.988	0.183	2	0.118	12000.000	26.131	7200.000
359	0.348	0.446	1	0.993	12000.000	26.578	7200.000
360	0.847	0.035	2	0.323	12000.000	27.371	7200.000
361	0.115	0.488	1	0.348	12000.000	29.892	7200.000
362	0.749	0.976	2	0.050	12000.000	25.966	7200.000
363	0.002	0.954	1	0.139	12000.000	26.421	7200.000
364	0.078	0.091	1	0.453	12000.000	18.690	7200.000
365	0.846	0.825	1	0.665	12000.000	25.181	7200.000
366	0.466	0.734	2	0.059	12000.000	30.796	7200.000
367	0.644	0.143	1	0.122	12000.000	28.522	7200.000
368	0.027	0.040	1	0.618	12000.000	19.390	7200.000
369	0.456	0.868	1	0.167	12000.000	23.751	7200.000
370	0.860	0.694	2	0.099	12000.000	20.557	7200.000
371	0.690	0.894	1	0.683	12000.000	30.009	7200.000
372	0.328	0.718	2	0.668	12000.000	24.043	7200.000
373	0.703	0.164	1	0.290	12000.000	29.271	7200.000
374	0.254	0.908	1	0.102	12000.000	30.443	7200.000
375	0.188	0.717	1	0.428	12000.000	30.789	7200.000
376	0.416	0.756	1	0.944	12000.000	21.317	7200.000
377	0.258	0.933	1	0.103	12000.000	21.712	7200.000
378	0.367	0.501	2	0.461	12000.000	20.764	7200.000
379	0.702	0.389	1	0.519	12000.000	21.411	7200.000
380	0.783	0.348	1	0.089	12000.000	32.368	7200.000
381	0.519	0.640	1	0.696	12000.000	28.101	7200.000
382	0.241	0.831	1	0.145	12000.000	20.084	7200.000
383	0.863	0.402	1	0.864	12000.000	30.002	7200.000
384	0.970	0.233	1	0.687	12000.000	27.323	7200.000
385	0.305	0.412	2	0.076	12000.000	23.426	7200.000
386	0.270	0.216	1	0.495	12000.000	26.669	7200.000
387	0.620	0.694	1	0.129	12000.000	31.224	7200.000
388	0.712	0.279	1	0.487	12000.000	28.615	7200.000
389	0.461	0.032	1	0.937	12000.000	28.738	7200.000
390	0.684	0.152	1	0.655	12000.000	31.754	7200.000
391	0.603	0.358	1	0.112	12000.000	21.200	7200.000
392	0.650	0.804	1	0.843	12000.000	20.038	7200.000
393	0.465	0.458	1	0.797	12000.000	22.075	7200.000
394	0.234	0.519	1	0.544	12000.000	24.212	7200.000
395	0.937	0.532	1	0.147	12000.000	20.527	7200.000
396	0.695	0.490	1	0.850	12000.000	24.185	7200.000
397	0.259	0.691	1	0.179	12000.000	26.562	7200.000
398	0.422	0.102	1	0.563	12000.000	22.605	7200.000
399	0.624	0.010	1	0.193	12000.000	31.363	7200.000
400	0.661	0.636	2	0.841	12000.000	29.789	7200.000
401	0.433	0.699	2	0.769	12000.000	27.302	7200.000
402	0.339	0.137	1	0.826	12000.000	25.282	7200.000
403	0.066	0.819	1	0.916	12000.000	30.132	7200.000
404	0.389	0.135	1	0.863	12000.000	21.111	7200.000
405	0.979	0.052	1	0.243	12000.000	20.543	7200.000
406	0.569	0.669	1	0.167	12000.000	18.992	7200.000
407	0.874	0.199	2	0.114	12000.000	23.228	7200.000
408	0.913	0.443	2	0.922	12000.000	24.796	7200.000
409	0.678	0.743	2	0.996	12000.000	28.638	7200.000
410	0.404	0.780	1	0.899	12000.000	21.780	7200.000
411	0.233	0.218	2	0.468	12000.000	23.426	7200.000
412	0.382	0.310	2	0.919	12000.000	31.160	7200.000
413	0.362	0.355	1	0.771	12000.000	20.879	7200.000
414	0.696	0.573	1	0.866	12000.000	29.354	7200.000
415	0.080	0.680	2	0.337	12000.000	22.907	7200.000
416	0.669	0.056	1	0.486	12000.000	23.012	7200.000
417	0.305	0.130	1	0.400	12000.000	32.358	7200.000
418	0.299	0.582	1	0.460	12000.000	24.378	7200.000
419	0.037	0.106	1	0.604	12000.000	31.506	7200.000
420	0.675	0.715	1	0.539	12000.000	25.761	7200.000
421	0.356	0.164	1	0.834	12000.000	24.465	7200.000
422	0.320	0.071	1	0.404	12000.000	20.266	7200.000
423	0.580	0.514	2	0.753	12000.000	24.752	7200.000
424	0.684	0.619	1	0.262	12000.000	24.202	7200.000
425	0.112	0.680	1	0.052	12000.000	23.884	7200.000
426	0.852	0.578	1	0.294	12000.000	28.251	7200.000
427	0.344	0.505	1	0.037	12000.000	23.621	7200.000
428	0.972	0.594	1	0.327	12000.000	27.910	7200.000
429	0.563	0.117	1	0.511	12000.000	24.155	7200.000
430	0.293	0.591	1	0.714	12000.000	18.447	7200.000
431	0.492	0.797	2	0.914	12000.000	23.660	7200.000
432	0.048	0.763	1	0.655	12000.000	21.643	7200.000
433	0.034	0.284	1	0.455	12000.000	21.306	7200.000
434	0.398	0.124	1	0.435	12000.000	26.810	7200.000
435	0.505	0.192	1	0.421	12000.000	27.556	7200.000
436	0.043	0.191	2	0.326	12000.000	28.055	7200.000
437	0.549	0.697	2	0.265	12000.000	27.138	7200.000
438	0.662	0.884	1	0.665	12000.000	29.803	7200.000
439	0.037	0.262	1	0.343	12000.000	28.702	7200.000
440	0.473	0.188	1	0.979	12000.000	18.372	7200.000
441	0.039	0.095	2	0.693	12000.000	27.255	7200.000
442	0.261	0.508	1	0.444	12000.000	27.335	7200.000
443	0.352	0.748	1	0.785	12000.000	22.656	7200.000
444	0.001	0.446	1	0.528	12000.000	22.736	7200.000
445	0.643	0.568	2	0.164	12000.000	21.793	7200.000
446	0.258	0.190	2	0.290	12000.000	32.171	7200.000
447	0.652	0.716	1	0.348	12000.000	27.027	7200.000
448	0.588	0.037	1	0.494	12000.000	21.353	7200.000
449	0.218	0.452	2	0.668	12000.000	27.265	7200.000
450	0.792	0.792	2	0.803	12000.000	21.274	7200.000
451	0.828	0.174	1	0.995	12000.000	19.312	7200.000
452	0.393	0.323	1	0.436	12000.000	29.639	7200.000
453	0.234	0.688	1	0.419	12000.000	30.608	7200.000
454	0.263	0.198	1	0.117	12000.000	19.474	7200.000
455	0.197	0.028	2	0.749	12000.000	25.699	7200.000
456	0.400	0.097	1	0.140	12000.000	25.138	7200.000
457	0.379	0.183	1	0.103	12000.000	26.859	7200.000
458	0.442	0.066	1	0.662	12000.000	24.313	7200.000
459	0.994	0.759	1	0.391	12000.000	20.263	7200.000
460	0.772	0.328	1	0.683	12000.000	20.355	7200.000
461	0.468	0.813	2	0.939	12000.000	23.195	7200.000
462	0.547	0.176	1	0.791	12000.000	27.079	7200.000
463	0.369	0.498	1	0.462	12000.000	29.339	7200.000
464	0.329	0.462	2	0.933	12000.000	31.919	7200.000
465	0.013	0.780	1	0.779	12000.000	24.213	7200.000
